case_slug,fluid,group,series,unit,n_window,t_start,t_end,verdict,rel_drift_over_window,drift_ratio,near_zero_mean,trend_resolved,osc_mean,osc_rmse_about_mean,osc_rmse_about_trend,osc_var_about_mean,osc_peak_to_peak,osc_cov,fit_slope,fit_r2,fit_slope_se,fit_t_stat,unc_tau_int,unc_n_eff,unc_sem_naive,unc_sem_corrected,unc_rel_sem_corrected
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 5 (-0 0.949515 0),K,301,4490.0,4790.0,steady,0.00010572583916100801,15.487199777516551,False,True,465.198845488372,0.01459501117414678,0.003175754108072664,0.00021301435117346938,0.054557999999985896,3.137370463339121e-05,0.00016394512771996744,0.9526538277849304,2.113672994173306e-06,77.56409254028871,4.537595437378783,66.33469293460804,0.000841242458706444,0.0017919837631088168,3.852081277690121e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,wall_temperature,wall T (spatial mean),K,301,4490.0,4790.0,steady,0.00010441114891760806,27.33693781395633,False,True,461.4218898980668,0.014064805559857578,0.0017623623387472132,0.00019781875543660064,0.04998136363639105,3.0481444135571136e-05,0.00016059196553330402,0.9842991580541514,1.1729679170969554e-06,136.91079115851878,11.34771308257413,26.525168358567697,0.0008106819151575156,0.00273089283530042,5.918429305345059e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,heat,total_Q,W,301,4490.0,4790.0,not steady (drifting),0.0786389418517804,2.2307110348892683,False,False,0.6134978305647841,0.02574893547355163,0.021627552591710893,0.0006630076780211254,0.12102400000000002,0.04197070338430902,-0.00016081606741325828,0.2945013359372942,1.4394557099669584e-05,-11.172005244742799,4.828653270566219,62.33622153712934,0.0014841439673039818,0.003261287168634965,0.005315890303365269
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,mdot,lower (heater),kg/s,301,4725.0,5025.0,steady,0.00017706069239739684,0.5822296784761697,False,False,-0.014963037033754147,4.61462638905676e-06,4.550378992184675e-06,2.1294776710579035e-11,2.0774229999999394e-05,0.0003084017221000605,-8.831218991881335e-09,0.02765127552480484,3.0285761622997244e-09,-2.915963977334954,12.481339128697137,24.116002048845846,2.6598264319374117e-07,9.396884508706752e-07,6.28006499449873e-05
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,4725.0,5025.0,steady,9.142933381385215e-05,1.7402613604888868,False,False,463.5132606079732,0.027270437512784868,0.024351921839698892,0.0007436767621387041,0.15748400000001084,5.883421215827837e-05,0.00014126236210424477,0.20258891029299142,1.6207803815147567e-05,8.715700394412666,6.761159718616319,44.51898971876383,0.0015718418868971309,0.004087139447494604,8.817740062352594e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,4725.0,5025.0,steady,0.00011192828517231956,1.114469652522399,False,False,459.3659152724253,0.04847892472176258,0.04613498361905572,0.002350206142178323,0.313637999999969,0.00010553444021420772,0.00017138679721018533,0.09436169222255253,3.0705862495571625e-05,5.581565970827317,1.9626525687797445,153.363873355916,0.0027942787670228895,0.003914636527599552,8.521826277158572e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 2 (-0 0 0),K,301,4725.0,5025.0,steady,0.00010193366044002294,7.5248841408645095,False,True,455.99022118936875,0.014811927500042059,0.006176939272495968,0.00021939319626650217,0.0558610000000499,3.248299373922493e-05,0.0001549358412356269,0.8260904192773794,4.11115888781667e-06,37.68665854651736,23.596124141353222,12.756332277150744,0.0008537453078754087,0.004147139707925454,9.094799658440884e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 3 (-0 0.323501 0),K,301,4725.0,5025.0,steady,0.0001001979017639208,48.281379544734364,False,True,463.20060458139517,0.013476824241343707,0.0009612759434894209,0.00018162479163206938,0.04757200000000239,2.9095005723325895e-05,0.00015470576224945118,0.9949123055766341,6.397922926517598e-07,241.8062299691657,9.563671865742263,31.473267195438073,0.0007767912353794659,0.00240224141586756,5.186179361830755e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 4 (-0 0.574779 0),K,301,4725.0,5025.0,steady,9.880706165203645e-05,58.59389948278898,False,True,463.70718738538204,0.013293418624337703,0.0007819507671773584,0.00017671497872188852,0.04670099999998456,2.866770019091743e-05,0.00015272514884159954,0.9965399254397583,5.204396068179671e-07,293.45412386151816,12.792922215699576,23.5286352035042,0.0007662199113599265,0.002740553680470781,5.910095325292287e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 5 (-0 0.949515 0),K,301,4725.0,5025.0,steady,9.848228757362097e-05,13.901351863406834,False,True,465.2360271727578,0.013673559472738366,0.003295903065243892,0.0001869662286545131,0.05271199999998544,2.9390586012507825e-05,0.0001527250273921216,0.9418987209954515,2.1936400185110414e-06,69.6217365216493,4.615075941617317,65.22102860446473,0.0007881308655995366,0.0016931200864392947,3.6392712248197884e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,wall_temperature,wall T (spatial mean),K,301,4725.0,5025.0,steady,9.618058315710162e-05,24.744141352067565,False,True,461.45790959898846,0.0129795250731673,0.0017936888662325404,0.00016846807112497861,0.04708686363647985,2.8127213345300848e-05,0.000147944302825626,0.9809024954855701,1.1938177791749577e-06,123.92536399304562,11.215587145609978,26.837649789723034,0.0007481273878525491,0.0025054547355209283,5.42943285487986e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,heat,total_Q,W,301,4725.0,5025.0,not steady (drifting),0.07990299172405804,2.090726932278758,False,False,0.5768347840531562,0.025772240572035424,0.022045358609367564,0.0006642083841028689,0.10770599999999997,0.044678721333248295,-0.00015363608325449384,0.2683051767375041,1.4672634452723832e-05,-10.470926932005233,4.840532583916784,62.183240125292514,0.001485487250848953,0.003268251752971228,0.005665836810337106
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,7501.0,7801.0,steady,0.0012657592564759225,0.47456676088700583,False,False,-0.017086532769036544,4.6001501932197264e-05,4.557301268437691e-05,2.116138180017949e-09,0.00020558353000000099,0.0026922666262378958,-7.209145671162394e-08,0.018542595780412285,3.0331833919139485e-08,-2.3767589161871943,20.13261213794924,14.950866680266786,2.6514824913721355e-06,1.1897037405670266e-05,0.0006962815432765592
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,7501.0,7801.0,steady,1.7597183378323424e-06,0.01069601049446379,False,False,478.94497484053136,0.07879688410914476,0.0787965059940589,0.00620894894530999,0.5004069999999956,0.00016452178903303207,2.8093608501317765e-06,9.597186054421947e-06,5.2444251376859596e-05,0.053568518500606795,6.841604352836731,43.99552860363762,0.004541776894546214,0.011879680875773227,2.480385326044743e-05
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,7501.0,7801.0,steady,0.0002630288589153022,0.35753919393197,False,False,475.05997573421877,0.3513536332186458,0.34948471511483625,0.12344937557594271,2.3179210000000126,0.0007395984742255306,0.00041651494444567574,0.010610093983332458,0.00023260503775680822,1.7906531537857227,2.2498041845169143,133.78942135118828,0.020251686741279584,0.030376208218550433,6.394183844177387e-05
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,7501.0,7801.0,steady,0.00010968925397209985,0.8307737722573937,False,False,474.3526882026579,0.06441763046093288,0.0626300374736542,0.004149631114201307,0.2892970000000332,0.00013580112870238803,0.0001734379749620321,0.05473005045502455,4.168440449958668e-05,4.160740138767049,16.10761591004381,18.686812603491074,0.0037129704928894154,0.014901745104602042,3.141490598707341e-05
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,7501.0,7801.0,steady,1.1954304045626764e-05,0.3004605532395088,False,False,479.0449666312293,0.019131605619886406,0.01905957078522686,0.00036601833359486914,0.08137299999998504,3.993697241915495e-05,1.9088830608789476e-05,0.007516276714272352,1.2685396500586612e-05,1.504787856485743,12.088595049883608,24.899502279456215,0.0011027274154599015,0.0038340351199749423,8.003497347935602e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,7501.0,7801.0,steady,1.5253163731937423e-05,0.5624208975721661,False,False,479.36956666112997,0.013172127600343371,0.01300076600985811,0.00017350494551972761,0.05816599999997152,2.747802221173304e-05,2.437300829463369e-05,0.025849572547980704,8.652863881605844e-06,2.81675623563726,12.503565445420099,24.073133484517616,0.0007592288129615398,0.00268466200933228,5.600401435642426e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,7501.0,7801.0,steady,5.701434731926395e-05,0.8055636220229425,False,False,480.7835363289039,0.03494173566102283,0.034027802120462934,0.0012209248910047942,0.2755440000000249,7.267664764027858e-05,-9.137186508546696e-05,0.05162772445693797,2.2647737811396697e-05,-4.034480876032007,8.619467835483348,34.92094938400812,0.002014008161296791,0.005912912506609586,1.2298492065178713e-05
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,7501.0,7801.0,steady,2.6536889684392416e-05,0.5910200113483918,False,False,476.919112360465,0.021725217490160577,0.021413741717837775,0.000471985074994779,0.12067684090908415,4.555325405734678e-05,4.218649957696004e-05,0.02846857103831435,1.425225191652665e-05,2.959988345984914,4.713717036207826,63.85618773632491,0.0012522207183869006,0.0027187084636694013,5.700565134019093e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,heat,total_Q,W,301,7501.0,7801.0,steady,nan,0.2676530525002147,True,False,0.10813481930232562,0.04197427293443313,0.04184871333125781,0.0017618395883742853,0.21069216000000002,0.38816611712348237,-3.733645288772528e-05,0.005973745261452668,2.7853068027002335e-05,-1.3404790040195649,5.349894738745504,56.262789213415715,0.0024193568709509473,0.00559593360439891,0.05174959962483204
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,7634.0,7934.0,steady,0.00012525403222047666,0.043397625695256535,False,False,-0.017074602898039876,4.92845349697412e-05,4.928064213837146e-05,2.4289653871836432e-09,0.00018515424000000238,0.0028864234948268665,7.128876205143104e-09,0.00015796750972052465,3.2799504898258783e-08,0.21734706750166682,18.116298282411265,16.614873265375333,2.8407133697568107e-06,1.2090997924222784e-05,0.0007081276206787099
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,7634.0,7934.0,steady,6.295271835959542e-05,0.48174208631443594,False,False,478.9519544385383,0.06319442479761976,0.06258811167240871,0.00399353532550202,0.41474499999998216,0.00013194314004146988,0.00010050442498515691,0.01909676428729945,4.165650012448837e-05,2.4126948899884644,7.465045003815873,40.32125725245316,0.0036424660905678917,0.00995203128386796,2.0778767455985105e-05
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,7634.0,7934.0,steady,0.0002117517690449368,0.2743498702274455,False,False,475.0794513455149,0.36783692314986377,0.36668110750666943,0.1353040020323588,2.247846999999979,0.0007742640143834469,-0.0003353297141977025,0.006274518249933858,0.00024405036663269027,-1.3740184816128256,3.9366170098829483,76.46159106774523,0.021201767778139056,0.04206623617107588,8.854568652029959e-05
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,7634.0,7934.0,steady,1.1446061816610799e-05,0.06187451877793712,False,False,474.33609627906947,0.08776071578929295,0.0877466263510727,0.007701943235849054,0.35834299999999075,0.0001850179998480657,1.8097600932866934e-05,0.00032106181239777154,5.840114446412125e-05,0.30988435413256665,17.865452649281686,16.8481597365014,0.005058443563181321,0.021380798522821296,4.507520867701829e-05
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,7634.0,7934.0,steady,1.4041811595199813e-05,0.24788994141314086,False,False,479.0452082392025,0.027205533034236968,0.027135681751875862,0.000740141027676959,0.12500299999999243,5.679115992879816e-05,2.2422208532260476e-05,0.005128486863894111,1.8060578919389386e-05,1.2414999891386955,13.885717121210373,21.67695030602516,0.001568100854947021,0.005843299521908677,1.219780392624433e-05
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,7634.0,7934.0,steady,1.571232287298651e-05,0.36045597373414945,False,False,479.36957849169477,0.021009351177380294,0.02089578240227505,0.0004413928368944907,0.09668400000003885,4.382704309999156e-05,2.510669864249653e-05,0.010782038795071447,1.3907515964016195e-05,1.805261177298426,15.021179711185152,20.038372869999534,0.0012109588700825189,0.004693333480255122,9.790636892358482e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,7634.0,7934.0,steady,7.752172350990753e-06,0.08526404994319317,False,False,480.78862406976737,0.04372643154347998,0.0437131039478859,0.001912000815526641,0.3175579999999627,9.094730897196692e-05,-1.2423854260615125e-05,0.0006094970036102376,2.9093942465907963e-05,-0.427025463296124,15.898560292275583,18.932531906442044,0.002520349614206206,0.01004938970139644,2.0901887437208102e-05
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,7634.0,7934.0,steady,9.252670933365902e-07,0.02529923280891034,False,False,476.9177178190879,0.017442746998098283,0.017442278738656888,0.0003042494228396667,0.11743025000009766,3.6573912745080584e-05,1.4709209017572918e-06,5.3690299597453084e-05,1.160898239351305e-05,0.12670541240369385,7.537938121350606,39.93134397686837,0.001005383222814316,0.002760310374732756,5.787812596595208e-06
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,heat,total_Q,W,301,7634.0,7934.0,steady,nan,0.03454715660746245,True,False,0.10290721411960126,0.04645885339633758,0.04645652779675466,0.002158425058902388,0.22989101,0.451463522686971,-5.349803137444719e-06,0.00010011187131953037,3.091987127008861e-05,-0.1730215203909996,5.509036546336705,54.63750284977748,0.0026778437915174836,0.006285257372556548,0.06107693640653482
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,mdot,lower (heater),kg/s,301,8093.0,8393.0,steady,0.00043035061766241343,3.960849959078421,False,True,-0.013202786076943529,2.1831124259596718e-06,1.4344969392375978e-06,4.765979864379523e-12,9.233600000000189e-06,0.0001653524046543566,-1.8939423810257865e-08,0.5682353834388396,9.547519541841683e-10,-19.837009735624502,4.900186364089973,61.426235174608415,1.258325083094201e-07,2.785474278788801e-07,2.109762486914159e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,8093.0,8393.0,steady,0.00014208017265768732,3.5210238385796058,False,True,450.9503944152826,0.025990262647295703,0.018196727098678797,0.0006754937524754142,0.1312340000000063,5.763441604479701e-05,0.00021357036632858515,0.5098091197877614,1.2111117341563054e-05,17.634241359024095,2.3657812753843377,127.23069673932577,0.0014980538343517546,0.00230417104907747,5.109588721094558e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,8093.0,8393.0,steady,0.00016291913400442683,2.014280894092772,False,False,445.5890897574751,0.04172516844469993,0.03604015151908855,0.001740989681738583,0.23245100000002594,9.364046248845562e-05,0.00024198329541702887,0.25393439424536757,2.3987088540064172e-05,10.08806446071431,1.9397009924161013,155.17855647693045,0.0024049987268620157,0.003349517450967222,7.517054452096874e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,temperature,probe 2 (-0 0 0),K,301,8093.0,8393.0,steady,0.00016156961668375598,163.8828993163555,False,True,441.7676293023256,0.020677696803591984,0.00043553187567108785,0.00042756714510127806,0.07106000000004542,4.6806726957898296e-05,0.00023792075509889452,0.9995563550265757,2.8987507608588467e-07,820.7699617072388,4.986700220240543,60.360556421312346,0.0011918426297783907,0.002661494332489607,6.0246477015367775e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,temperature,probe 3 (-0 0.323501 0),K,301,8093.0,8393.0,steady,0.00015051697456469054,211.50041786027384,False,True,449.753296790698,0.019609653314689193,0.0003200726798476291,0.0003845385031223009,0.06738900000004833,4.3600910665063896e-05,0.00022565168511143736,0.9997335857929621,2.1302939602499372e-07,1059.2513959198511,6.0641875311243565,49.635668167437395,0.001130281626508894,0.0027833830582121577,6.188688505617475e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,temperature,probe 4 (-0 0.574779 0),K,301,8093.0,8393.0,steady,0.0001482998320611993,324.115466903462,False,True,450.5432225182721,0.01935325328606689,0.00020614716376886864,0.00037454841275465884,0.06677300000001196,4.295537546407549e-05,0.00022271828078590435,0.9998865389581619,1.3720448059126297e-07,1623.2580731046971,36.50429585515382,8.245604878788633,0.0011155029745491952,0.006739733442897433,1.4959127351258952e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,temperature,probe 5 (-0 0.949515 0),K,301,8093.0,8393.0,steady,0.00014765038112961326,218.93284366463678,False,True,452.4064226279069,0.019349491341217672,0.00030510717171708173,0.0003744028151638576,0.06673499999999422,4.277015173396897e-05,0.00022265993575498448,0.9997513630174163,2.030688671858084e-07,1096.4749980667898,6.0310191460022216,49.90864607012958,0.0011152861396528933,0.0027389345762888445,6.054146093636585e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,wall T (spatial mean),K,301,8093.0,8393.0,steady,0.00014213318141527456,65.2642141389708,False,True,449.01757058819095,0.01851048933681139,0.0009778758031646717,0.00034263821548820815,0.06599029545458279,4.122442093427114e-05,0.0002127343193968573,0.9972091814538188,6.50840589814772e-07,326.8608668943052,4.720892364000917,63.75913212833877,0.0010669268680754504,0.002318177580069056,5.162776986727618e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,heat,total_Q,W,301,8093.0,8393.0,not steady (drifting),0.0840352014043175,8.995780779255451,False,True,0.9562992823920269,0.024931405439978984,0.008933388303985507,0.0006215749772126136,0.1043559999999999,0.02607071436634056,-0.0002678760093287276,0.8716077230977606,5.9457568067375685e-06,-45.0533074318105,4.528021948331926,66.47494279723736,0.0014370223195503122,0.0030578612481817523,0.003197598601698216
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,mdot,lower (heater),kg/s,301,8090.0,8390.0,steady,0.00045252602809427964,4.048067098773778,False,True,-0.013197880816511626,2.2735373809581747e-06,1.4753669935379336e-06,5.1689722226141555e-12,1.0110549999999344e-05,0.00017226533657689906,1.9907948617192316e-08,0.5788896376540571,9.819536603318281e-10,20.273816801563623,4.862830774143037,61.89810297337446,1.3104451606766746e-07,2.889771007655094e-07,2.1895719834352156e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,8090.0,8390.0,steady,0.00012958808907354054,3.0788642411884903,False,True,450.81869315946864,0.025423474795266292,0.018974767443014972,0.0006463530706655405,0.13074799999998277,5.639401200755714e-05,-0.00019473577655055454,0.44296420043959717,1.2628954305079954e-05,-15.41978629792197,2.413068891847587,124.73742503453218,0.0014653847256736628,0.0022763368077614024,5.049339883863669e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,8090.0,8390.0,steady,0.00015218205897866324,1.845544124539849,False,False,445.4518356079737,0.04164994025791138,0.03673159401460994,0.0017347175234875872,0.23098800000002484,9.35004346790166e-05,-0.00022596592506215484,0.22223072022608603,2.444728894603777e-05,-9.2429850017696,1.9237177714358062,156.4678584714339,0.0024006626462613973,0.0033296747560750033,7.474825536481416e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,temperature,probe 2 (-0 0 0),K,301,8090.0,8390.0,steady,0.00015468169751242926,112.83597309638056,False,True,441.6118989269105,0.019794071296050156,0.0006053856433652985,0.0003918052584731167,0.06833000000000311,4.482232327559226e-05,-0.0002276975938923395,0.9990646073035848,4.029239172481252e-07,-565.1131246997202,5.660227800239858,53.178071735424645,0.0011409113022397758,0.0027143686920371173,6.146502616059179e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,temperature,probe 3 (-0 0.323501 0),K,301,8090.0,8390.0,steady,0.00014166065968001655,203.0135666096086,False,True,449.6133836245848,0.018450303225823233,0.00031373533103678044,0.00034041368912482325,0.06358000000000175,4.103592975165691e-05,-0.0002123084284174101,0.9997108522333699,2.088114740510924e-07,-1016.7469454550284,6.355416333883878,47.36117733077842,0.0010634577983102047,0.002680971906961883,5.962838306433563e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,temperature,probe 4 (-0 0.574779 0),K,301,8090.0,8390.0,steady,0.00013939310109661632,282.3069212249135,False,True,450.4112922358807,0.01818591882097257,0.0002223970511288798,0.0003307276433630043,0.06275299999998651,4.037624973986796e-05,-0.00020928075597897907,0.9998504496090865,1.4801984818660194e-07,-1413.869548867178,47.71338207475571,6.308502707445962,0.0010482189345555688,0.007240559074810625,1.6075438603832206e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,temperature,probe 5 (-0 0.949515 0),K,301,8090.0,8390.0,steady,0.00013845480221022337,180.97420377457343,False,True,452.2899391428573,0.018140789837722444,0.00034602563658023684,0.00032908825593641394,0.0626519999999573,4.0108762693464675e-05,-0.00020873904688566093,0.9996361652565509,2.3030279374341873e-07,-906.3678450996906,5.997157064210279,50.19044803683767,0.001045617743204958,0.0025606230806041346,5.661463718288355e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,wall T (spatial mean),K,301,8090.0,8390.0,steady,0.00013243659320166172,59.95453216419211,False,True,448.8668483820598,0.01724632964543149,0.0009915246446771746,0.0002974358862388891,0.05957974999989801,3.842192781132283e-05,-0.00019815465400295607,0.9966946788653048,6.599247905195417e-07,-300.2685409756376,4.651115856969513,64.71565302957642,0.0009940619148195188,0.0021438382436667724,4.776111783247606e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,heat,total_Q,W,301,8090.0,8390.0,not steady (drifting),0.0885466185837104,8.38585531041097,False,True,-0.8886483787375413,0.024646572017666197,0.009383277690161989,0.0006074535122220063,0.10431899999999994,0.027734897859916608,0.0002622893634903523,0.8550573855625128,6.2451877492999135e-06,41.9986354324984,4.558498417875772,66.03051540385613,0.0014206047940240128,0.0030330821984545222,0.00341314098019677
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_hi10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,mdot,lower (heater),kg/s,256,3756.33125,4010.590361,quasi-steady (bounded drift/oscillation),0.008067790517538878,0.49310226640050225,False,False,-0.011758216981562509,0.00019379347248997907,0.0001923796298067836,3.755590997972428e-08,0.0009452877099999993,0.0164815356608793,3.1620943822338204e-07,0.014538005214730476,1.6335239269044486e-07,1.935750269802313,30.704013189520946,8.337672291235561,1.2112092030623692e-05,6.711455794484891e-05,0.005707885647125581
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_hi10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 0 (0.887519 0.70409 0),K,256,3756.33125,4010.59036,steady,0.0010614342967299026,6.683537814526511,False,True,431.96910735937485,0.13214141120640377,0.06860241363226645,0.017461352555619893,0.3806769999999915,0.00030590477178838924,0.0015283560855968061,0.7304738483928114,5.825132537911766e-05,26.23727572977596,44.276220090742314,5.781884710920183,0.008258838200400236,0.05495462221924956,0.00012721887117156806
