source_id,case_label,span_name,span_kind,fit_status,fit_reason,net_section_role,section_length_m,hydraulic_diameter_m,rho_bulk_kg_m3,bulk_velocity_m_s,mdot_mean_abs_kg_s,dynamic_head_local_pa,pressure_loss_hydro_pa,apparent_darcy_f_local,apparent_darcy_f_loop_ref,direct_prgh_darcy,shear_darcy_core,direct_to_shear_darcy_ratio,pressure_loss_to_driving_head_ratio,max_branch_temp_delta_k,ambient_proxy_fraction_of_heater,enthalpy_residual_fraction_of_wall_heat,boundary_delta99_u_over_dh,boundary_delta99_t_over_dh,boundary_delta99_t_over_delta99_u,branch_fit_status
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,right_leg,main_loop_leg,screening_only,support_fraction_below_floor,dissipative,0.9144000000000002,0.022082226572606178,1961.4172309656258,0.017640629863653504,0.013162758539999996,0.3051885015362856,110.42324959003508,17.47547606757901,17.330861502684627,1.3713230034394361,1.1809835307459315,1.1611703023269788,0.004807060072147682,7.601862655689558,0.7033713337579716,7.249171692765898,18.335287645383985,17.801464428585735,0.9329129597443954,do_not_fit
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,test_section_span,test_section_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.2512780000000001,0.020787565883064133,1956.5840394221123,0.020271076225782843,0.013162700614999998,0.40199636411434514,112.16024712505327,46.163210316366786,60.303304780900135,0.7496321158762174,1.0832720425470455,0.6920072580417043,0.004882676860523364,7.601862655689558,0.7033713337579716,2.1195566645423045,0.09442551853522707,1.1024805135415086e-08,1.1788990930059225e-07,candidate
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upper_leg,main_loop_leg,screening_only,direct_to_shear_magnitude_gap,dissipative,0.8940937962820349,0.022197541157231646,1955.4109619033875,0.017521894942578897,0.013162774882499997,0.3001720109544128,196.53248887927225,32.50992308786501,31.710940757720447,4.499594389800512,1.0796388774790266,4.1676846616594005,0.008555657288468481,7.601862655689558,0.7033713337579716,2.0043961288495735,0.3537978955712662,0.050527959975825085,0.11992278765045081,screening_only
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_lower_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.30879640909090905,0.02195991413590978,1960.7524399259498,0.0168856898046867,0.01224356180666667,0.2795312600653657,-162.7722754227484,-82.8206137045605,-86.99206822609207,1.4973307682523318,1.7243427186616356,0.8683487058851612,-0.007084327636585083,8.069930865874369,0.7079144667941752,0.08269527727037537,0.1976926983388376,1.3167836733672508e-08,1.6256174902618297e-07,candidate
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_upper_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.3599437894736842,0.021982731251817298,1956.4435050645984,0.016841120722317554,0.012243561806666668,0.27744652774109196,-149.63693940370558,-65.87740515442766,-68.67941829550868,2.5742234461672067,1.3820761320303803,1.862577166704606,-0.00651263922261006,8.069930865874369,0.7079144667941752,0.6803407183754658,0.3473515526937045,8.868940965345827e-09,2.040368746881314e-08,candidate
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,lower_leg,main_loop_leg,screening_only,direct_to_shear_magnitude_gap,dissipative,0.9004136306150922,0.022041740782055636,1959.0505077212483,0.01647538932081324,0.012243561702499994,0.26588081984915146,19.437515100539713,3.579213130693732,3.5759002777926456,0.5717579776179265,1.2402093075915248,0.46101732515479604,0.000845977762832507,8.069930865874369,0.7079144667941752,1.6307280838389384,11.668618806252827,1.4813556325523642,0.20723433614764902,screening_only
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,right_leg,main_loop_leg,screening_only,support_fraction_below_floor,dissipative,0.9144000000000002,0.022082226572606178,1962.5234663568983,0.016399480766764892,0.012243562342499991,0.2639034442987446,111.58583553068274,20.422111883739923,20.251469361910036,2.030087258845098,1.2682099935231048,1.6007500880871375,0.004856543391362917,8.069930865874369,0.7079144667941752,7.251995187470622,18.344835171622204,17.823344096543053,0.9083125173581091,do_not_fit
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,test_section_span,test_section_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.2512780000000001,0.020787565883064133,1957.5723954527493,0.018846046388017974,0.0122435618125,0.3476388848114484,112.56447632151708,53.573765793842185,69.9828061281356,0.8118253894612063,1.3229990722675335,0.6136250632963717,0.00489913671373794,8.069930865874369,0.7079144667941752,1.9854518439043949,0.10038920760727815,1.1024805135415086e-08,1.1284670728993375e-07,candidate
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,upper_leg,main_loop_leg,screening_only,direct_to_shear_magnitude_gap,dissipative,0.8940937962820349,0.022197541157231646,1956.1505909021507,0.01629210277653199,0.012243561374999996,0.2596130812660147,195.6898672954071,37.42773544753898,36.51160736637978,5.362533293266379,1.2818984639223023,4.183274607302603,0.008516997943783564,8.069930865874369,0.7079144667941752,2.007545341535123,0.35343493569840245,0.04905345690053576,0.11559554082530772,screening_only
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,left_lower_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.30879640909090905,0.02195991413590978,1949.498308348712,0.020704572084501726,0.014926408693333334,0.4178547931059887,-160.49230384152224,-54.628242462688995,-57.3885061761813,1.0599813200181933,1.1041707381843056,0.9599795424403502,-0.007020060716153139,7.52988776615075,0.7117474670968303,0.4244388988504986,0.08320277013059303,0.16038166740929227,1.1363307035194905,candidate
