source_id,case_label,case_order,feature_name,feature_class,adjacent_major_spans,reference_length_m,mean_abs_delta_p_rgh_pa,mean_delta_p_pa,mean_hydro_proxy_p_minus_prgh_pa,mean_local_boundary_reference_dp_pa,mean_existing_span_reference_dp_pa,mean_reference_method_gap_fraction,mean_feature_excess_dp_local_pa,mean_feature_excess_dp_existing_pa,mean_dynamic_head_local_pa,mean_keff_effective_local,mean_re_effective,mean_property_temperature_k,mean_rho_effective_kg_m3,mean_bulk_velocity_m_s,mean_hydraulic_diameter_geom_m,positive_time_fraction,local_support_fraction_min,local_support_fraction_mean,warning_fraction,fit_use_status,exclusion_reason_primary,exclusion_reasons_json
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,corner_lower_left,bend,left_lower_leg|lower_leg,0.20635081146333206,0.42106361025000005,339.20269167649997,338.78162806625,3.1912630279820773,3.5239107917501995,0.10423702492000553,-2.7701994177320777,-3.1028471815001994,0.3643709451823478,-7.602690209957123,82.99893542819107,453.97064537213475,1953.2582071645106,0.01928278449884832,0.021018995802395968,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,corner_lower_right,bend,lower_leg|right_leg,0.2063504440343609,2.3393691957499994,-338.76384525000003,341.10321444575004,3.1794745053547775,3.0204096238234084,0.05002867022927292,-0.8401053096047784,-0.681040428073409,0.28385866391708797,-2.9595901636831066,68.02944074717907,444.08275918867577,1960.6711554362496,0.017015741019588866,0.02171577736609076,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,corner_upper_left,bend,upper_leg|left_upper_leg,0.24229320516510972,8.12923494,331.4928824999997,323.3636475599997,3.243221492106974,3.6645949036754613,0.1299243399175784,4.886013447893026,4.464640036324539,0.41199621171883877,11.859364986655555,85.74851242067994,453.46893899909884,1953.6343364323754,0.02052315898215423,0.020510976720904323,1.0,1.0,1.0,0.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,4.42628578975,-334.6721950000001,339.0984807897501,3.2247394749273868,3.350971872941059,0.039144991090057826,1.2015463148226133,1.0753139168089416,0.3195730441053654,3.759848763798417,74.83180322869495,449.191085361396,1956.8414433045614,0.018061153953427906,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,4,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,4.475436191249999,4780.248648500001,4784.72408469125,3.9241684740851164,4.784896617358471,0.2193402625186798,0.5512677171648831,-0.30946042610847146,0.2003228563789372,2.7518962495398887,69.41567042668946,454.0282695875227,1953.2150062902342,0.014302356518080154,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,corner_lower_left,bend,left_lower_leg|lower_leg,0.20635081146333206,0.64197996475,337.69599063550004,337.05401067075,3.5779997278865485,3.380023508856076,0.05533153592078056,-2.9360197631365486,-2.738043544106076,0.544644189961274,-5.390711740827436,132.90427984700875,466.8621892040284,1943.5934167537398,0.023642254820179488,0.021018995802395968,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,corner_lower_right,bend,lower_leg|right_leg,0.2063504440343609,2.6360796765,-336.87889874999996,339.51497842649997,3.2911352064442925,3.2909376982247878,0.0006215724287025345,-0.6550555299442924,-0.6548580217247879,0.4243255412154939,-1.5437585874799296,109.03007280407911,457.7750828356144,1950.4060203981398,0.020864236342812387,0.02171577736609076,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,corner_upper_left,bend,upper_leg|left_upper_leg,0.24229320516510972,1.55220586,329.87123750000046,328.31903164000045,3.265258933305626,3.3599204026487532,0.028990498562135272,-1.713053073305626,-1.8077145426487535,0.6156366628832456,-2.7825753327481917,137.10726838101087,466.29218323470843,1944.020750228939,0.025154947742269392,0.020510976720904323,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,10.57082165125,-332.7674824999999,343.33830415124993,3.2162616287671266,3.722799621191473,0.1574934091691747,7.3545600224828735,6.848022030058528,0.47761828091457387,15.398410087269061,119.88603082893454,462.4642927951816,1946.8905196914523,0.022141967522262294,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,5,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,6.5910313685,4754.745484499999,4761.336515868499,3.5356996456562086,4.456582580954239,0.2604528175423108,3.055331722843792,2.134448787545761,0.2994043285789589,10.20470165935331,111.30679104794174,467.0466262776088,1943.4551442796765,0.01753429299677819,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
