candidate_id,case_id,split_role,sensor,kind,predicted_K,target_K,error_K,abs_error_K,prediction_source_segment,prediction_source_fraction,validation_excluded,source_path
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW6,TW,446.6922574,467.02,-20.32774258,20.32774258,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW7,TW,448.6085826,453.23,-4.621417359,4.621417359,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW8,TW,446.588265,450.32,-3.731734996,3.731734996,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW9,TW,443.8735065,450.67,-6.796493536,6.796493536,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP1,TP,444.7538728,465.81,-21.05612717,21.05612717,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP2,TP,nan,458.52,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP3,TP,453.413049,459.32,-5.906950997,5.906950997,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP4,TP,452.9461017,462.57,-9.623898308,9.623898308,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP5,TP,453.6906213,463.65,-9.959378689,9.959378689,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP6,TP,448.0848613,466.47,-18.38513872,18.38513872,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW1,TW,443.5900549,455,-11.40994512,11.40994512,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW10,TW,604.9730418,399.09,205.8830418,205.8830418,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW11,TW,444.1699381,460.55,-16.38006191,16.38006191,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW2,TW,443.1788362,456.08,-12.90116376,12.90116376,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW3,TW,442.9870649,454.9,-11.91293507,11.91293507,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW4,TW,445.1046512,458,-12.89534885,12.89534885,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW5,TW,447.455383,485.59,-38.13461705,38.13461705,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW6,TW,450.0338775,480.13,-30.09612247,30.09612247,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW7,TW,452.0512168,464.84,-12.78878324,12.78878324,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW8,TW,449.7595196,461.67,-11.91048043,11.91048043,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW9,TW,446.8566708,462.49,-15.63332921,15.63332921,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP1,TP,447.0885532,481.34,-34.25144682,34.25144682,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP2,TP,nan,475.74,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP3,TP,456.1654634,475.95,-19.7845366,19.7845366,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP4,TP,455.7205647,478.89,-23.1694353,23.1694353,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP5,TP,456.399744,479.32,-22.92025596,22.92025596,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP6,TP,450.2402048,481.36,-31.11979516,31.11979516,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW1,TW,445.8982894,469.77,-23.87171065,23.87171065,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW10,TW,609.4693755,409.93,199.5393755,199.5393755,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW11,TW,446.4958739,476.14,-29.64412607,29.64412607,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW2,TW,445.4622075,471.15,-25.68779247,25.68779247,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW3,TW,445.2457853,470.42,-25.17421466,25.17421466,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW4,TW,447.4699391,474.86,-27.39006087,27.39006087,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW5,TW,449.9487564,503.72,-53.77124364,53.77124364,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW6,TW,452.6547529,496.76,-44.10524711,44.10524711,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW7,TW,454.8143416,481.26,-26.44565836,26.44565836,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW8,TW,452.1899717,477.37,-25.18002831,25.18002831,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW9,TW,449.0317991,477.88,-28.84820086,28.84820086,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP1,TP,441.6232313,453.26,-11.63676867,11.63676867,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP3,TP,449.9851763,446.67,3.31517633,3.31517633,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP4,TP,449.4990326,449.74,-0.2409673729,0.2409673729,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP5,TP,450.3169789,451.64,-1.323021092,1.323021092,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP6,TP,445.1248895,456.72,-11.59511049,11.59511049,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW1,TW,440.4838253,443.86,-3.376174705,3.376174705,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW10,TW,599.479144,389.74,209.739144,209.739144,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW11,TW,441.053673,448.41,-7.356327044,7.356327044,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW2,TW,440.0933592,445.08,-4.986640815,4.986640815,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW3,TW,439.9215043,443.57,-3.648495663,3.648495663,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW4,TW,441.963418,445.49,-3.526581958,3.526581958,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW5,TW,444.2207403,471.69,-27.46925974,27.46925974,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW6,TW,446.7055098,467.02,-20.31449017,20.31449017,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW7,TW,448.6216109,453.23,-4.608389071,4.608389071,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW8,TW,446.601103,450.32,-3.718896994,3.718896994,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW9,TW,443.8862857,450.67,-6.783714276,6.783714276,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP1,TP,444.7661319,465.81,-21.04386811,21.04386811,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP2,TP,nan,458.52,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP3,TP,453.4245689,459.32,-5.895431071,5.895431071,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP4,TP,452.9576,462.57,-9.612399962,9.612399962,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP5,TP,453.7020211,463.65,-9.947978866,9.947978866,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP6,TP,448.0961474,466.47,-18.3738526,18.3738526,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW1,TW,443.6022245,455,-11.39777554,11.39777554,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW10,TW,605.053295,399.09,205.963295,205.963295,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW11,TW,444.1821328,460.55,-16.36786718,16.36786718,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW2,TW,443.190981,456.08,-12.88901904,12.88901904,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW3,TW,442.9992035,454.9,-11.90079647,11.90079647,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW4,TW,445.1166014,458,-12.88339855,12.88339855,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW5,TW,447.4671562,485.59,-38.12284376,38.12284376,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW6,TW,450.0454932,480.13,-30.08450677,30.08450677,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW7,TW,452.0626351,464.84,-12.77736487,12.77736487,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW8,TW,449.7707745,461.67,-11.89922546,11.89922546,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW9,TW,446.8678678,462.49,-15.62213216,15.62213216,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP1,TP,447.0990962,481.34,-34.24090377,34.24090377,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP2,TP,nan,475.74,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP3,TP,456.1753498,475.95,-19.77465022,19.77465022,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP4,TP,455.7304333,478.89,-23.15956671,23.15956671,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP5,TP,456.4095355,479.32,-22.91046455,22.91046455,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP6,TP,450.2498858,481.36,-31.11011423,31.11011423,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW1,TW,445.9087545,469.77,-23.86124552,23.86124552,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW10,TW,609.5432942,409.93,199.6132942,199.6132942,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW11,TW,446.5063621,476.14,-29.63363794,29.63363794,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW2,TW,445.47265,471.15,-25.67734997,25.67734997,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW3,TW,445.2562212,470.42,-25.16377876,25.16377876,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW4,TW,447.4802079,474.86,-27.3797921,27.3797921,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW5,TW,449.958869,503.72,-53.76113104,53.76113104,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW6,TW,452.6647259,496.76,-44.09527405,44.09527405,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW7,TW,454.8241421,481.26,-26.43585795,26.43585795,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW8,TW,452.1996333,477.37,-25.17036673,25.17036673,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW9,TW,449.0414049,477.88,-28.83859507,28.83859507,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
