source_id,case_label,family,time_s,span_name,landmark_name,landmark_role,hydraulic_diameter_geom_m,stored_bulk_temp_k,bulk_temp_k,centerline_temp_k,bulk_minus_centerline_temp_k,t_wall_k,bulk_temperature_method
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,upper_leg,upper_leg_end_TP1,end,nan,nan,nan,455.82411092307694,nan,nan,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,upper_leg,upper_leg_midpoint_midpoint,midpoint,0.022538145904568013,454.95718800354695,454.95718800354695,457.56864292307694,-2.61145491952999,438.8951895314462,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8599.0,upper_leg,upper_leg_start_TP6,start,nan,nan,nan,457.090791076923,nan,nan,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,left_lower_leg,left_lower_leg_anchor_TW7,anchor,0.02034334474934594,460.16252078230013,460.16252078230013,454.7355190769231,5.427001705377052,457.05944647406324,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,left_lower_leg,left_lower_leg_end_TP4,end,0.025556327022980427,460.11951262727007,460.11951262727007,454.84755023076923,5.2719623965008395,457.60558575199315,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,0.02034334474934594,460.16252078230013,460.16252078230013,455.2350452307693,4.927475551530847,457.05944647406324,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,left_lower_leg,left_lower_leg_start_TP3,start,nan,nan,nan,449.70963930769227,nan,nan,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,left_upper_leg,left_upper_leg_anchor_TW8,anchor,0.022706509601626068,459.4403590460881,459.4403590460881,455.7057075384615,3.734651507626552,456.41789755555885,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,left_upper_leg,left_upper_leg_end_TP6,end,nan,nan,nan,457.210967,nan,nan,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,left_upper_leg,left_upper_leg_midpoint_midpoint,midpoint,0.02270650960162625,459.43663200842803,459.43663200842803,455.7107686923076,3.72586331612041,456.4262412731515,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,left_upper_leg,left_upper_leg_start_TP5,start,0.02537548773121182,459.61021055271755,459.61021055271755,455.9108227692308,3.6993877834867703,455.50625339692954,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,lower_leg,lower_leg_anchor_TW1,anchor,0.022660671370737438,453.4454468001751,453.4454468001751,457.97688124999996,-4.5314344498248715,472.91793376890746,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,lower_leg,lower_leg_anchor_TW2,anchor,0.022660671324776033,451.366578884935,451.366578884935,452.22749150000004,-0.8609126150650468,468.50658008361535,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,lower_leg,lower_leg_anchor_TW3,anchor,0.0210537426332994,449.79758386863494,449.79758386863494,452.01459925,-2.2170153813650586,446.5598362392107,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,lower_leg,lower_leg_end_TP2,end,0.02082686107793599,451.3037449334612,451.3037449334612,451.24988961538463,0.05385531807655752,444.396348922782,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,lower_leg,lower_leg_midpoint_midpoint,midpoint,0.022660671324776033,451.366578884935,451.366578884935,452.22749150000004,-0.8609126150650468,468.50658008361535,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
