source_id,case_label,time_s,span_name,bin_index,selection_status,stored_bulk_temp_flow_weighted_k,stored_bulk_temp_area_weighted_k,exact_bulk_temp_flow_weighted_k,exact_bulk_temp_cp_weighted_k,exact_bulk_temp_area_weighted_k,delta_exact_minus_stored_flow_k,delta_exact_flow_minus_stored_flow_k,delta_exact_cp_minus_exact_flow_k
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,46,aligned_area_match,323.7441716679836,323.7013115645834,323.743986137364,323.744329005356,323.7013115645834,0.00015733737239997936,-0.00018553061960346895,0.0003428679920034483
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,47,aligned_area_match,323.73650958014696,323.6903861863681,323.73633047743436,323.7366604519952,323.6903861863681,0.00015087184823414646,-0.00017910271259324873,0.0003299745608273952
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,48,aligned_area_match,323.72989183487596,323.6824755334644,323.72971904970234,323.73003662747004,323.6824755334644,0.00014479259408517464,-0.00017278517361773993,0.00031757776770291457
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,49,aligned_area_match,323.7210264505333,323.6698942117769,323.7208587878359,323.72116646318415,323.6698942117769,0.00014001265083152248,-0.00016766269743584417,0.00030767534826736664
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,50,aligned_area_match,323.713797520786,323.6544696921464,323.71363425632205,323.7139335184443,323.6544696921464,0.00013599765833305355,-0.00016326446393577498,0.00029926212226882853
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,51,aligned_area_match,323.7069728834516,323.63778523341637,323.7068131517263,323.70710571998933,323.63778523341637,0.00013283653771622994,-0.00015973172531857927,0.0002925682630348092
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,52,aligned_area_match,323.6986973470092,323.62078960351465,323.6985395633059,323.6988284478606,323.62078960351465,0.00013110085137668648,-0.00015778370328689562,0.0002888845546635821
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,53,aligned_area_match,323.69003737342285,323.6151931925423,323.68988136816756,323.69016687359664,323.6151931925423,0.0001295001737844359,-0.00015600525529180231,0.0002855054290762382
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,54,aligned_area_match,323.68153327543826,323.64839200203585,323.68137952220206,323.6816605952133,323.64839200203585,0.0001273197750606414,-0.00015375323619082337,0.0002810730112514648
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,55,aligned_area_match,324.67104454004806,324.56579215344374,324.6710391368408,324.6710482419236,324.56579215344374,3.7018755278950266e-06,-5.4032072398513264e-06,9.105082767746353e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,56,aligned_area_match,323.65908230520864,323.51663217381827,323.65895934520825,323.6591817902386,323.51663217381827,9.948502997758624e-05,-0.00012296000039668797,0.0002224450303742742
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,57,aligned_area_match,323.69235905363706,324.08063204444375,323.6922592199245,323.6924382363933,324.08063204444375,7.918275622387227e-05,-9.983371256794271e-05,0.000179016468791815
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,58,aligned_area_match,323.561016827542,323.76729362413437,323.5609578348281,323.561064067004,323.76729362413437,4.7239461991921416e-05,-5.899271388898342e-05,0.00010623217588090483
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,59,aligned_area_match,323.6730589627292,323.8320081983087,323.6730263813058,323.6730843668973,323.8320081983087,2.5404168070508604e-05,-3.258142339745973e-05,5.7985591467968334e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,60,aligned_area_match,323.63839449232654,323.7738289971554,323.6383709183885,323.63841296209944,323.7738289971554,1.8469772896878567e-05,-2.357393805141328e-05,4.2043710948291846e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,61,aligned_area_match,323.56795991452833,323.6611764885208,323.56794361081245,323.5679728341114,323.6611764885208,1.2919583070925e-05,-1.630371588134949e-05,2.922329895227449e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,62,aligned_area_match,323.41352141463875,323.49745379915066,323.413511365109,323.41352937951706,323.49745379915066,7.96487830712067e-06,-1.0049529748812347e-05,1.8014408055933018e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,63,aligned_area_match,323.4598958536709,323.5161256018154,323.45989139963103,323.4598993204113,323.5161256018154,3.466740395197121e-06,-4.454039867596293e-06,7.920780262793414e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,64,aligned_area_match,323.52232823889403,323.51576384982485,323.52232657000155,323.5223295324746,323.51576384982485,1.2935805671077105e-06,-1.6688924802110705e-06,2.962473047318781e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,65,aligned_area_match,323.42664668678316,323.43093757239564,323.4266435585365,323.42664914490473,323.43093757239564,2.458121571180527e-06,-3.1282466466109327e-06,5.58636821779146e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,66,aligned_area_match,323.53049803190174,323.48338652879323,323.53049679729116,323.5304989892812,323.48338652879323,9.573794841344352e-07,-1.2346105791039008e-06,2.191990063238336e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,67,aligned_area_match,323.49688886834525,323.45355722132473,323.4968870990482,323.49689024423174,323.45355722132473,1.3758864838564477e-06,-1.7692970573079947e-06,3.1451835411644424e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,68,aligned_area_match,323.46350735972476,323.4200423891398,323.46350628303173,323.46350820085183,323.4200423891398,8.411270755459554e-07,-1.0766930245154072e-06,1.9178201000613626e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,69,aligned_area_match,323.50084257878063,323.4405420848349,323.50084168697447,323.50084327502884,323.4405420848349,6.962482075323351e-07,-8.91806166691822e-07,1.588054374224157e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,70,aligned_area_match,323.51823372813067,323.4509349708203,323.5182325385896,323.51823465506163,323.4509349708203,9.269309657611302e-07,-1.1895410807483131e-06,2.1164720465094433e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,71,aligned_area_match,323.5445091930299,323.4674614684757,323.54450751675444,323.5445104956189,323.4674614684757,1.3025889984419337e-06,-1.6762754739829688e-06,2.9788644724249025e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,72,aligned_area_match,323.5308918294129,323.45695448533775,323.53089012321135,323.53089315908073,323.45695448533775,1.32966783894517e-06,-1.7062015444935241e-06,3.035869383438694e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,73,aligned_area_match,323.56417908333367,323.4746409614155,323.5641766203943,323.5641810024016,323.4746409614155,1.919067926792195e-06,-2.4629393919894937e-06,4.382007318781689e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,74,aligned_area_match,323.53061789135745,323.4434466512061,323.5306150452518,323.53062010948105,323.4434466512061,2.218123597685917e-06,-2.846105644493946e-06,5.064229242179863e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,75,aligned_area_match,323.503886326544,323.41692887074214,323.5038833824061,323.50388861867674,323.41692887074214,2.2921327627045684e-06,-2.9441378615047142e-06,5.236270624209283e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,76,aligned_area_match,323.4744925622443,323.39343459076906,323.4744904450887,323.4744942211341,323.39343459076906,1.658889800637553e-06,-2.1171555886212445e-06,3.7760453892587975e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,77,aligned_area_match,323.45658425961295,323.3792132461769,323.45658261195564,323.4565855581121,323.3792132461769,1.2984991712983174e-06,-1.6476573136969819e-06,2.9461564849952993e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,78,aligned_area_match,323.4419100743469,323.3670253438503,323.44190839113276,323.4419114033894,323.3670253438503,1.3290425044942822e-06,-1.6832141227496322e-06,3.0122566272439144e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,79,aligned_area_match,323.4421362161161,323.36328056898594,323.4421341773336,323.4421378233197,323.36328056898594,1.6072035577963106e-06,-2.03878249749323e-06,3.6459860552895407e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,80,aligned_area_match,323.758010594224,323.92477648639294,323.75781012101737,323.75818330779356,323.92477648639294,0.0001727135695546167,-0.00020047320663252322,0.0003731867761871399
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,81,aligned_area_match,323.7511986012896,323.9235646702789,323.7510006180843,323.75136891031826,323.9235646702789,0.0001703090286468978,-0.0001979832053393693,0.0003682922339862671
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,82,aligned_area_match,323.74968488705406,323.887516681672,323.74948945229687,323.7498526649722,323.887516681672,0.00016777791813638032,-0.00019543475718819536,0.0003632126753245757
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,83,aligned_area_match,323.7464680770438,323.7437600371178,323.7462733511849,323.7466351296632,323.7437600371178,0.00016705261941751814,-0.0001947258588756995,0.00036177847829321763
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,84,aligned_area_match,323.7255160134588,323.6658178768038,323.72534674834,323.7256574394093,323.6658178768038,0.00014142595051680473,-0.00016926511881365514,0.00031069106933045987
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,85,aligned_area_match,323.71805644814384,323.65618453685266,323.71789164166347,323.7181937857743,323.65618453685266,0.0001373376304627527,-0.00016480648037031642,0.00030214411083306913
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,86,aligned_area_match,323.71150262764826,323.6447533390631,323.71134139913966,323.7116367384827,323.6447533390631,0.00013411083443770622,-0.00016122850860256221,0.00029533934304026843
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,87,aligned_area_match,323.70469138132444,323.6303332829015,323.7045326283224,323.7048233037423,323.6303332829015,0.00013192241783599457,-0.0001587530020401573,0.00029067541987615186
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,88,aligned_area_match,323.6970473526025,323.6172716934098,323.6968904752332,323.6971775909345,323.6172716934098,0.00013023833196257328,-0.00015687736930658502,0.0002871157012691583
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,89,aligned_area_match,323.6890887089905,323.6201742470208,323.6889335019977,323.689217376123,323.6201742470208,0.00012866713251469264,-0.00015520699275839434,0.000283874125273087
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,90,aligned_area_match,323.682622888375,323.66910896208304,323.68246983813333,323.6827494859541,323.66910896208304,0.00012659757908295433,-0.0001530502416926538,0.0002796478207756081
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,lower_leg,91,aligned_area_match,323.6791752468225,323.8011643701112,323.67902626592945,323.67929805783916,323.8011643701112,0.00012281101663802474,-0.00014898089307280316,0.0002717919097108279
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,0,aligned_area_match,323.47078412255,323.6554938100973,323.47076804062954,323.4707957039979,323.6554938100973,1.1581447893149743e-05,-1.6081920477972744e-05,2.7663368371122488e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,1,aligned_area_match,323.5803633818401,323.826437689875,323.5803342235439,323.580383704547,323.826437689875,2.0322706916431343e-05,-2.9158296172226983e-05,4.9481003088658326e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,2,aligned_area_match,323.7110111263021,323.9789483270039,323.7109674942365,323.7110409546435,323.9789483270039,2.9828341439497308e-05,-4.3632065569454426e-05,7.346040700895173e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,3,aligned_area_match,323.757436249942,324.0463481787086,323.75738092452673,323.7574734792032,324.0463481787086,3.722926123828074e-05,-5.53254152464433e-05,9.255467648472404e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,4,aligned_area_match,323.8877883494883,324.1808930735162,323.88771710922396,323.887835485207,324.1808930735162,4.71357187166177e-05,-7.124026433302788e-05,0.00011837598304964558
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,5,aligned_area_match,323.91154014596003,324.2121175324688,323.91145449229583,323.911596128982,324.2121175324688,5.598302197995508e-05,-8.565366420043574e-05,0.00014163668618039083
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,6,aligned_area_match,324.00705978480386,324.3076176507975,324.00696512084454,324.0071205833889,324.3076176507975,6.0798585025167995e-05,-9.466395931667648e-05,0.00015546254434184448
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,7,aligned_area_match,324.10401793661913,324.39640122718475,324.10390113034543,324.1040922511214,324.39640122718475,7.431450228523317e-05,-0.00011680627369514696,0.00019112077598038013
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,8,aligned_area_match,324.1985110679878,324.4808228050507,324.1983901500299,324.1985865446682,324.4808228050507,7.547668042207079e-05,-0.00012091795787227966,0.00019639463829435044
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,9,aligned_area_match,324.2875191327031,324.5572082917801,324.28737810375003,324.2876065207783,324.5572082917801,8.738807520103364e-05,-0.00014102895306677965,0.0002284170282678133
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,10,aligned_area_match,324.3873141752273,324.63744697629454,324.38716270289723,324.38740656573145,324.63744697629454,9.23905041645412e-05,-0.00015147233006018723,0.00024386283422472843
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,11,aligned_area_match,324.4805687614432,324.7055582074331,324.4803953252747,324.4806735554108,324.7055582074331,0.00010479396763685145,-0.00017343616849530008,0.00027823013613215153
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,12,aligned_area_match,324.60285807907366,324.8075718025025,324.6026650712173,324.6029735318834,324.8075718025025,0.00011545280972313776,-0.00019300785635323336,0.0003084606660763711
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,13,aligned_area_match,324.7045922449285,324.89106862274826,324.7043890173451,324.7047125167375,324.89106862274826,0.00012027180900986423,-0.00020322758342672387,0.0003234993924365881
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,14,aligned_area_match,324.7688660782331,324.9428171337224,324.7686507583765,324.7689924039775,324.9428171337224,0.0001263257444179544,-0.00021531985657929908,0.0003416456009972535
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,15,aligned_area_match,324.8576578710362,325.00916746113865,324.8574301668663,324.85778972781793,325.00916746113865,0.0001318567817065741,-0.00022770416990169906,0.00035956095160827317
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,16,aligned_area_match,324.95472645917596,325.08569572117005,324.9544815598927,324.9548667199984,325.08569572117005,0.00014026082243390192,-0.00024489928324555876,0.0003851601056794607
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,17,aligned_area_match,325.0217589551196,325.1318763257086,325.0214980379827,325.02190724902334,325.1318763257086,0.00014829390374870854,-0.00026091713687037554,0.0004092110406190841
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,18,aligned_area_match,325.0972002884809,325.1864315371152,325.0969262271332,325.0973546948972,325.1864315371152,0.0001544064162999348,-0.00027406134768170887,0.00042846776398164366
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,19,aligned_area_match,325.2151728737628,325.2750748935304,325.2148853132661,325.2153327186264,325.2750748935304,0.00015984486361730887,-0.0002875604967016443,0.00044740536031895317
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,20,aligned_area_match,325.3397990518846,325.37206808938714,325.33950201173576,325.33996232107285,325.37206808938714,0.00016326918824915992,-0.00029704014883691343,0.00046030933708607336
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,21,aligned_area_match,325.4477243770398,325.45622352021485,325.44741688959436,325.44789179791263,325.45622352021485,0.00016742087285592788,-0.00030748744541142514,0.000474908318267353
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,22,aligned_area_match,325.5122122661946,324.8350387040325,325.5118978812073,325.51238199538216,324.8350387040325,0.00016972918757574007,-0.00031438498729130515,0.0004841141748670452
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,23,aligned_area_match,324.49492975028784,324.6293893520124,324.4949184145975,324.494937475973,324.6293893520124,7.725685179593711e-06,-1.133569031708248e-05,1.906137549667619e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,24,aligned_area_match,325.4766029397788,325.77366089829644,325.4764473535039,325.4766951486906,325.77366089829644,9.220891183758795e-05,-0.00015558627490008803,0.000247795186737676
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,25,aligned_area_match,325.39535859471135,325.2835633162301,325.39525564910286,325.3954206897622,325.2835633162301,6.209505085053024e-05,-0.00010294560848933543,0.00016504065933986567
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,26,aligned_area_match,325.377113891564,325.1857320232958,325.37702015363396,325.377170499766,325.1857320232958,5.660820198727379e-05,-9.373793005806874e-05,0.00015034613204534253
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,27,aligned_area_match,325.35370190691174,325.20225740964236,325.3536170169767,325.3537529899649,325.20225740964236,5.10830531652573e-05,-8.488993501032382e-05,0.00013597298817558112
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,28,aligned_area_match,325.4689931117978,325.34093537848594,325.4689312909298,325.46903045037465,325.34093537848594,3.733857687393538e-05,-6.182086798389719e-05,9.915944485783257e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,29,aligned_area_match,325.42128599941026,325.33204377836427,325.4212143562323,325.42132902512736,325.33204377836427,4.302571710468328e-05,-7.164317793240116e-05,0.00011466889503708444
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,30,aligned_area_match,325.4151557421555,325.3568486992378,325.4150996340082,325.4151894563887,325.3568486992378,3.371423321141265e-05,-5.610814730516722e-05,8.982238051657987e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,31,aligned_area_match,325.51372667741856,325.4596480452626,325.51368073070125,325.5137541961418,325.4596480452626,2.7518723243247223e-05,-4.5946717307288054e-05,7.346544055053528e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,32,aligned_area_match,325.58522008121975,325.5163094817487,325.58517050567986,325.58524954276766,325.5163094817487,2.9461547910614172e-05,-4.9575539890156506e-05,7.903708780077068e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,33,aligned_area_match,325.41552367778246,325.3990453931126,325.41549045507844,325.415543996585,325.3990453931126,2.031880251252005e-05,-3.3222704018953664e-05,5.3541506531473715e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,34,aligned_area_match,325.24586680320056,325.26924132273405,325.2458506196623,325.24587701006277,325.26924132273405,1.0206862214090506e-05,-1.6183538264158415e-05,2.639040047824892e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,35,aligned_area_match,325.1791991258854,325.20253489195994,325.1791837735342,325.1792088618082,325.20253489195994,9.735922787967866e-06,-1.5352351226738392e-05,2.5088274014706258e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,36,aligned_area_match,325.20451515925384,325.2048973487283,325.20450715834727,325.2045202176646,325.2048973487283,5.058410749825271e-06,-8.000906575489353e-06,1.3059317325314623e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,37,aligned_area_match,325.17926721766776,325.16698127506135,325.17926053293115,325.17927139151425,325.16698127506135,4.173846491539734e-06,-6.684736604256614e-06,1.0858583095796348e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,38,aligned_area_match,325.26862039961725,325.2250673327602,325.2686132283648,325.26862487783916,325.2250673327602,4.478221910630964e-06,-7.1712524345457496e-06,1.1649474345176714e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,39,aligned_area_match,325.25135608530644,325.20573455596764,325.2513532839737,325.2513578733731,325.20573455596764,1.7880666405289958e-06,-2.801332755097974e-06,4.58939939562697e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,40,aligned_area_match,325.2292419198976,325.18919766569513,325.2292401464631,325.2292430534573,325.18919766569513,1.1335596923345292e-06,-1.7734345192366163e-06,2.9069942115711456e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,41,aligned_area_match,325.3053907360004,325.2484136974956,325.30538790916677,325.3053925344503,325.2484136974956,1.7984498867917864e-06,-2.826833622293634e-06,4.6252835090854205e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,42,aligned_area_match,325.35717592028897,325.27893826999315,325.35716987153927,325.3571797508964,325.27893826999315,3.830607454347046e-06,-6.048749696674349e-06,9.879357151021395e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,43,aligned_area_match,325.2605008000916,325.21277661309546,325.2604938846817,325.2605051829797,325.21277661309546,4.382888107556937e-06,-6.915409926477878e-06,1.1298298034034815e-05
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,44,aligned_area_match,325.2767568329973,325.2532294573879,325.2767531959122,325.27675915468467,325.2532294573879,2.3216873614728684e-06,-3.6370851148603833e-06,5.958772476333252e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,45,aligned_area_match,325.32456768910254,325.28792160488064,325.3245646275584,325.32456963209387,325.28792160488064,1.942991332271049e-06,-3.0615441346526495e-06,5.0045354669236986e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,46,aligned_area_match,325.38802903930224,325.3485169956092,325.38802674576067,325.38803047774223,325.3485169956092,1.4384399946720805e-06,-2.2935415699976147e-06,3.7319815646696952e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,47,aligned_area_match,325.44175927093175,325.3877173867785,325.44175713543,325.44176060356176,325.3877173867785,1.3326300063454255e-06,-2.1355017452151515e-06,3.468131751560577e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,48,aligned_area_match,325.4258667843073,325.3698583161929,325.4258646127309,325.425868142832,325.3698583161929,1.3585246847469534e-06,-2.1715763978136238e-06,3.530101082560577e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,49,aligned_area_match,325.44407750122707,325.37512647268636,325.4440735860983,325.4440799467051,325.37512647268636,2.4454780032101553e-06,-3.915128786502464e-06,6.3606067897126195e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,50,aligned_area_match,325.48242153990856,325.39269388536417,325.48241754859555,325.48242402150817,325.39269388536417,2.4815996084726066e-06,-3.9913130081004056e-06,6.472912616573012e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,51,aligned_area_match,325.4874287215751,325.3881322858831,325.48742569557146,325.48743061938166,325.3881322858831,1.8978065554620116e-06,-3.0260036396612122e-06,4.923810195123224e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,52,aligned_area_match,325.4465397873389,325.3513333679865,325.44653735453807,325.44654132106774,325.3513333679865,1.5337288346017885e-06,-2.4328008407792368e-06,3.966529675381025e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,53,aligned_area_match,325.44032709159035,325.34160532454104,325.4403246580537,325.4403286295573,325.34160532454104,1.5379669662252127e-06,-2.433536621992971e-06,3.971503588218184e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,54,aligned_area_match,325.4079269235085,325.31386874749836,325.4079250892625,325.40792808794424,325.31386874749836,1.1644357300610864e-06,-1.8342460066378408e-06,2.998681736698927e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,55,aligned_area_match,325.42435863929506,325.32002418854063,325.42435660158924,325.42435993226235,325.32002418854063,1.2929672834616213e-06,-2.0377058262965875e-06,3.3306731097582087e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,56,aligned_area_match,325.4471013665137,325.351911348343,325.44709856226086,325.44710314097114,325.351911348343,1.7744574165590166e-06,-2.8042528583682724e-06,4.578710274927289e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,57,aligned_area_match,325.4369992323496,325.33068713441776,325.4369960760524,325.4370012269067,325.33068713441776,1.9945571239077253e-06,-3.1562971685161756e-06,5.150854292423901e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,58,aligned_area_match,325.40704940208894,325.3016969201141,325.4070463981138,325.40705130203713,325.3016969201141,1.8999481881110114e-06,-3.003975166393502e-06,4.9039233545045136e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,59,aligned_area_match,325.38301527045604,325.2707751104177,325.3830121213407,325.38301726408815,325.2707751104177,1.9936321109526034e-06,-3.1491153436036257e-06,5.142747454556229e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,60,aligned_area_match,325.36547932883326,325.2397289713341,325.3654760736942,325.36548139914436,325.2397289713341,2.0703110976683092e-06,-3.2551390631851973e-06,5.3254501608535065e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,61,aligned_area_match,325.3524267869089,325.2171635780051,325.35242358877645,325.3524288316738,325.2171635780051,2.044764926267817e-06,-3.19813244686884e-06,5.242897373136657e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,62,aligned_area_match,325.3187862243234,325.18258826489404,325.3187834954557,325.3187879845225,325.18258826489404,1.7601990975890658e-06,-2.7288676847092574e-06,4.489066782298323e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,63,aligned_area_match,325.3159174695342,325.16868792730986,325.3159146814741,325.3159192740637,325.16868792730986,1.8045294609692064e-06,-2.7880601010110695e-06,4.592589561980276e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,64,aligned_area_match,325.31263838253494,325.15117363618435,325.3126348490848,325.3126406707927,325.15117363618435,2.288257746840827e-06,-3.5334501262695994e-06,5.821707873110427e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,65,aligned_area_match,325.2922186474295,325.1220156211109,325.2922146949665,325.2922212138137,325.1220156211109,2.5663842393441882e-06,-3.952462975576054e-06,6.5188472149202425e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,66,aligned_area_match,325.26233741491336,325.08637652744375,325.26233343845706,325.2623400099436,325.08637652744375,2.595030252905417e-06,-3.976456298460107e-06,6.571486551365524e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,67,aligned_area_match,325.24122134764383,325.0576625051029,325.2412173472974,325.2412239707294,325.0576625051029,2.6230855496578442e-06,-4.0003464505389275e-06,6.623432000196772e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,68,aligned_area_match,325.23696174277046,325.04020082858074,325.2369573992164,325.23696459480425,325.04020082858074,2.8520337878035207e-06,-4.343554053320986e-06,7.195587841124507e-06
val_water_test_3_coarse_mesh_laminar,Water 3,3725.0,right_leg,69,aligned_area_match,325.2401532227982,325.0280818185585,325.2401482992418,325.24015645428153,325.0280818185585,3.231483333365759e-06,-4.92355638925801e-06,8.15503972262377e-06
