source_id,case_label,case_order,feature_name,feature_class,adjacent_major_spans,time_s,start_patch,end_patch,dp_feature_p_pa,dp_feature_p_abs_pa,dp_feature_prgh_pa,dp_feature_prgh_abs_pa,dp_feature_hydro_path_pa,dp_feature_hydro_path_abs_pa,proxy_raw_delta_p_pa,proxy_raw_abs_delta_p_rgh_pa,path_vs_proxy_delta_p_residual_pa,path_vs_proxy_delta_p_rgh_residual_pa,local_boundary_reference_dp_pa,existing_span_reference_dp_pa,feature_excess_path_pa,feature_excess_existing_pa,reference_method_gap_fraction,dynamic_head_local_pa,keff_effective_path,support_fraction,re_effective,rho_effective_kg_m3,bulk_velocity_effective_m_s,hydraulic_diameter_geom_m,property_temperature_k,window_hydro_correction_abs_pa,window_vs_path_hydro_gap_fraction,pressure_method_status,reference_method_status,warning_flag,warning_note
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_left,bend,upper_leg|left_upper_leg,8598.0,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,330.7361799999999,330.7361799999999,2.4378911700000003,2.4378911700000003,328.2982888299999,328.2982888299999,330.7361799999999,2.4378911700000003,0.0,0.0,3.1679114142589304,3.347322060040752,-0.7300202442589301,-0.9094308900407517,0.05663373192011784,0.5164575895735671,-1.4135144085339109,1.0,115.44616667667141,1949.3730353511692,0.023007460397411583,0.020510976720904323,459.1529473773918,571.7405435053048,0.7415276379992486,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=negative_minor_residual.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_left,bend,upper_leg|left_upper_leg,8599.0,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,330.7361799999999,330.7361799999999,2.436732590000002,2.436732590000002,328.29944740999986,328.29944740999986,330.7361799999999,2.436732590000002,0.0,0.0,3.1679125259434535,3.3473496399992633,-0.7311799359434517,-0.9106170499992614,0.056642067161362226,0.5164529382201937,-1.4157726325718134,1.0,115.445889869243,1949.372918463654,0.023007362554893808,0.020510976720904323,459.15310328977694,571.7430927043376,0.741529256947883,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=negative_minor_residual.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_left,bend,upper_leg|left_upper_leg,8600.0,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,330.7361799999999,330.7361799999999,2.4385672000000014,2.4385672000000014,328.29761279999985,328.29761279999985,330.7361799999999,2.4385672000000014,0.0,0.0,3.1679720731512466,3.34736482486964,-0.7294048731512452,-0.9087976248696386,0.05662699909470719,0.5164612144826077,-1.412312972779505,1.0,115.4468738678184,1949.3728967503162,0.02300755072939243,0.020510976720904323,459.15313225247917,571.7403953280952,0.7415307728003543,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=negative_minor_residual.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_left,bend,upper_leg|left_upper_leg,8601.0,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,330.7361400000009,330.7361400000009,2.440104990000002,2.440104990000002,328.2960350100009,328.2960350100009,330.7361400000009,2.440104990000002,0.0,0.0,3.1679398440939077,3.3473224869171756,-0.7278348540939059,-0.9072174969171738,0.05662438419015333,0.5164544377267882,-1.4092915094263183,1.0,115.44618243877379,1949.3728661826099,0.023007401772985762,0.020510976720904323,459.1531730257303,571.7366017092786,0.7415275871116196,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=negative_minor_residual.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_left,bend,upper_leg|left_upper_leg,8602.0,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,330.73609000000215,330.73609000000215,2.4394673899999972,2.4394673899999972,328.29662261000215,328.29662261000215,330.73609000000215,2.4394673899999972,0.0,0.0,3.167805267083412,3.3472256390047668,-0.7283378770834146,-0.9077582490047695,0.056638699918112934,0.5164153906846444,-1.4103721349547913,1.0,115.4418574477801,1949.3728689548154,0.023006540852711563,0.020510976720904323,459.15316932797714,571.7374969795302,0.7415271970638639,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=negative_minor_residual.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_right,bend,right_leg|upper_leg,8598.0,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,-333.7832699999999,333.7832699999999,7.75961732,7.75961732,-341.5428873199999,341.5428873199999,-333.7832699999999,7.75961732,0.0,0.0,3.1054151662006904,3.454315269025972,4.65420215379931,4.305302050974028,0.11235216038831364,0.40062396622877383,11.61738324746542,1.0,100.76025640582213,1952.2005045366864,0.02024889405868276,0.021287648509535732,455.38147987636864,221.13196006690907,0.35254994825957214,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_right,bend,right_leg|upper_leg,8599.0,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,-333.78161,333.78161,7.780897175,7.780897175,-341.562507175,341.562507175,-333.78161,7.780897175,0.0,0.0,3.1056491218489497,3.454199331488725,4.67524805315105,4.326697843511274,0.11223103318003474,0.40061959173479256,11.670043476670587,1.0,100.76002306950369,1952.2004742758108,0.020248837164827737,0.021287648509535732,455.3815202403481,221.12827519066735,0.35259792703953896,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_right,bend,right_leg|upper_leg,8600.0,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,-333.7797499999997,333.7797499999997,7.836927786,7.836927786,-341.6166777859997,341.6166777859997,-333.7797499999997,7.836927786,0.0,0.0,3.107744776550772,3.4540868960908453,4.729183009449228,4.382840889909155,0.11144484005036989,0.4006298614867416,11.804369728954253,1.0,100.76152186933102,1952.2004047301432,0.02024911537747162,0.021287648509535732,455.3816130050109,221.14968526010378,0.35263791365994296,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_right,bend,right_leg|upper_leg,8601.0,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,-333.77829999999994,333.77829999999994,7.898165293000001,7.898165293000001,-341.6764652929999,341.6764652929999,-333.77829999999994,7.898165293000001,0.0,0.0,3.110341336641263,3.4539854232147182,4.7878239563587375,4.444179869785282,0.11048436469823061,0.400627348083321,11.950816586198163,1.0,100.76120257605616,1952.2004169715597,0.020249055258316932,0.021287648509535732,455.38159667659113,221.18536489182196,0.35264676569939485,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,corner_upper_right,bend,right_leg|upper_leg,8602.0,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,-333.77649999999994,333.77649999999994,7.937422509000001,7.937422509000001,-341.71392250899993,341.71392250899993,-333.77649999999994,7.937422509000001,0.0,0.0,3.1123128428643247,3.453910338912453,4.825109666135676,4.483512170087549,0.10975679929841145,0.4005965968943281,12.044809425598975,1.0,100.75708119834565,1952.2005655121209,0.020248276119478326,0.021287648509535732,455.3813985432559,221.22408428269603,0.3526044164124758,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,8598.0,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,4767.980897,4767.980897,-5.078333569,5.078333569,4773.059230569001,4773.059230569001,4767.980897,5.078333569,0.0,0.0,3.5192568373922857,4.374030317693919,1.559076731607714,0.7043032513060812,0.2428846542882635,0.25112883713458134,6.208274403676692,1.0,93.65363500284211,1948.8719314572595,0.016034641757126947,0.023686226653951963,459.82135326495995,4838.711863848282,0.013754833139050415,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,8599.0,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,4767.981099999999,4767.981099999999,-5.078094807000001,5.078094807000001,4773.059194806999,4773.059194806999,4767.981099999999,5.078094807000001,0.0,0.0,3.519266221274402,4.374052018662469,1.5588285857255992,0.7040427883375324,0.24288750655485522,0.2511257497488205,6.207362595372085,1.0,93.65323081035133,1948.871817082126,0.016034543595467243,0.023686226653951963,459.82150582616237,4838.7118233716465,0.013754832254348877,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,8600.0,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,4767.980791,4767.980791,-5.078337895,5.078337895,4773.059128895,4773.059128895,4767.980791,5.078337895,0.0,0.0,3.5192731559724777,4.374059970941191,1.559064739027522,0.7042779240588084,0.24288731709218836,0.2511309177326657,6.208175214360424,1.0,93.65424581606554,1948.871782839864,0.016034708706501026,0.023686226653951963,459.82155150078165,4838.711768491023,0.013754834755466731,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,8601.0,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,4767.980366,4767.980366,-5.078691918,5.078691918,4773.059057918,4773.059057918,4767.980366,5.078691918,0.0,0.0,3.519272402820913,4.374043038030843,1.5594195151790866,0.7046488799691568,0.24288277159925972,0.2511284863449128,6.209648048598117,1.0,93.65385978546354,1948.8717368519146,0.0160346309696478,0.023686226653951963,459.8216128425842,4838.711686087203,0.013754832565981425,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
val_salt_test_2_coarse_mesh_laminar,Salt 2 Val,0,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,8602.0,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,4767.97966,4767.97966,-5.079355368,5.079355368,4773.059015368,4773.059015368,4767.97966,5.079355368,0.0,0.0,3.519258764903849,4.373997102729236,1.560096603096151,0.705358265270764,0.24287453549859658,0.2511096864969534,6.212809329898466,1.0,93.65050587200199,1948.8716343413225,0.016034030786534946,0.023686226653951963,459.82174957806774,4838.711621726369,0.013754828119029217,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_left,bend,left_lower_leg|lower_leg,3226.0,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,341.447810613,341.447810613,0.3543009500000007,0.3543009500000007,341.093509663,341.093509663,341.447810613,0.3543009500000007,0.0,0.0,2.854083350108764,3.234334297156882,-2.499782400108763,-2.880033347156881,0.13323049834323417,0.30637612544442605,-8.159194508000924,1.0,67.56040083581803,1966.3365041471768,0.0176222130167366,0.021018995802395968,436.5259381790356,373.47940928298465,0.09494727604750339,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=negative_minor_residual.
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_left,bend,left_lower_leg|lower_leg,3227.0,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,341.448666037,341.448666037,0.3551155500000007,0.3551155500000007,341.093550487,341.093550487,341.448666037,0.3551155500000007,0.0,0.0,2.854195604983633,3.23445067421515,-2.499080054983632,-2.8793351242151495,0.13322670267152134,0.30637271873535854,-8.156992780882394,1.0,67.5597393941744,1966.3367254701536,0.01762211400639828,0.021018995802395968,436.5256429636472,373.47945445485976,0.09494727743054779,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=negative_minor_residual.
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_left,bend,left_lower_leg|lower_leg,3228.0,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,341.448686522,341.448686522,0.3551209800000006,0.3551209800000006,341.093565542,341.093565542,341.448686522,0.3551209800000006,0.0,0.0,2.854135715941196,3.234351963726188,-2.4990147359411954,-2.8792309837261874,0.1332158963784978,0.306371582374173,-8.156809833913178,1.0,67.5595214571684,1966.3367970244094,0.017622080928738938,0.021018995802395968,436.5255475197952,373.4794712968044,0.09494727847868642,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=negative_minor_residual.
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_left,bend,left_lower_leg|lower_leg,3229.0,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,341.44661694900003,341.44661694900003,0.35301974999999963,0.35301974999999963,341.09359719900004,341.09359719900004,341.44661694900003,0.35301974999999963,0.0,0.0,2.8540858389618826,3.2343403106452393,-2.501066088961883,-2.8813205606452397,0.1332316171056953,0.30638012266727593,-8.163277914990594,1.0,67.56023312339133,1966.33697506822,0.01762232570065245,0.021018995802395968,436.5253100330529,373.47950681729026,0.09494728099336236,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=negative_minor_residual.
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_right,bend,lower_leg|right_leg,3226.0,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,-341.0028630000006,341.0028630000006,2.330328164999999,2.330328164999999,-343.33319116500064,343.33319116500064,-341.0028630000006,2.330328164999999,0.0,0.0,3.2164618845950477,2.9116842378871715,-0.8861337195950485,-0.5813560728871723,0.09475555988012203,0.2386541940523495,-3.7130448225044494,1.0,53.232088473254336,1973.7758576555134,0.015548921514856985,0.02171577736609076,426.6028309250185,356.42084732833797,0.03811940266808519,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,"proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning,negative_minor_residual."
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_right,bend,lower_leg|right_leg,3227.0,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,-341.00059899999997,341.00059899999997,2.332646081,2.332646081,-343.333245081,343.333245081,-341.00059899999997,2.332646081,0.0,0.0,3.217180617286729,2.9117569328596193,-0.8845345362867292,-0.5791108518596193,0.09493519971679264,0.23865378406667828,-3.7063503507641684,1.0,53.23178642956345,1973.7760910649547,0.015548907226128688,0.02171577736609076,426.60251958789536,356.42090179000604,0.038119398271258,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,"proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning,negative_minor_residual."
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_right,bend,lower_leg|right_leg,3228.0,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,-341.0013880000006,341.0013880000006,2.3318777859999997,2.3318777859999997,-343.3332657860006,343.3332657860006,-341.0013880000006,2.3318777859999997,0.0,0.0,3.216720492358034,2.9117373817570327,-0.8848427063580342,-0.5798595957570329,0.09481181573765887,0.2386526832896852,-3.707658737211768,1.0,53.23156607518248,1973.776179926075,0.01554887100963654,0.02171577736609076,426.60240105899015,356.42092343958757,0.03811939872364276,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,"proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning,negative_minor_residual."
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_lower_right,bend,lower_leg|right_leg,3229.0,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,-341.00513800000044,341.00513800000044,2.328171629,2.328171629,-343.33330962900044,343.33330962900044,-341.00513800000044,2.328171629,0.0,0.0,3.2164435341312534,2.9118147176823714,-0.8882719051312535,-0.5836430886823716,0.0947098287957854,0.2386617914756486,-3.721885684503825,1.0,53.23238193969196,1973.77636187885,0.015549166961067423,0.02171577736609076,426.6021583582101,356.42097405771716,0.03811941358925822,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,"proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning,negative_minor_residual."
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_upper_left,bend,upper_leg|left_upper_leg,3226.0,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,333.7345200000018,333.7345200000018,10.628170260000001,10.628170260000001,323.1063497400018,323.1063497400018,333.7345200000018,10.628170260000001,0.0,0.0,3.165597175076534,3.6937222049067997,7.462573084923466,6.934448055093201,0.1668326703057211,0.34647940864356885,21.538287409744406,1.0,69.90087777128285,1966.5483353091836,0.01875912229177435,0.020510976720904323,436.24338360786476,564.130228442116,0.7459583474483311,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_upper_left,bend,upper_leg|left_upper_leg,3227.0,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,333.73381000000154,333.73381000000154,10.62751566,10.62751566,323.10629434000157,323.10629434000157,333.73381000000154,10.62751566,0.0,0.0,3.165464689542746,3.693607335531155,7.462050970457254,6.933908324468845,0.1668452179337687,0.3464844071484128,21.5364697992339,1.0,69.90108875671824,1966.5485544385133,0.018759256569572426,0.020510976720904323,436.24309131850947,564.1300152757091,0.7459579870705974,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_upper_left,bend,upper_leg|left_upper_leg,3228.0,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,333.73405999999886,333.73405999999886,10.6277753,10.6277753,323.10628469999887,323.10628469999887,333.73405999999886,10.6277753,0.0,0.0,3.1655326380094153,3.693664733824521,7.462242661990585,6.9341105661754785,0.16683830375769296,0.3464813786095773,21.53721129815522,1.0,69.90067233768208,1966.5486373305944,0.018759174191456087,0.020510976720904323,436.24298075150807,564.1299354801005,0.7459577921979753,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_upper_left,bend,upper_leg|left_upper_leg,3229.0,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,333.73525999999765,333.73525999999765,10.629020420000003,10.629020420000003,323.10623957999763,323.10623957999763,333.73525999999765,10.629020420000003,0.0,0.0,3.1655378226368147,3.6936178485103324,7.463482597363189,6.935402571489671,0.16682158150100385,0.3464754117628205,21.541160913526273,1.0,69.89984739168037,1966.5488039194147,0.018759011837537767,0.020510976720904323,436.24275854419807,564.1297673151116,0.7459575155478827,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_upper_right,bend,right_leg|upper_leg,3226.0,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,-336.9168900000004,336.9168900000004,4.6390784709999995,4.6390784709999995,-341.5559684710004,341.5559684710004,-336.9168900000004,4.6390784709999995,0.0,0.0,3.260022360291786,3.2478983920072975,1.3790561107082135,1.391180078992702,0.0037189831677729127,0.2687040485085666,5.132249098450958,1.0,59.82418064036552,1969.9218063010437,0.01650565709806604,0.021287648509535732,431.74362238089384,214.5830003859488,0.37174864387073997,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_upper_right,bend,right_leg|upper_leg,3227.0,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,-336.9191900000005,336.9191900000005,4.636902731999999,4.636902731999999,-341.55609273200054,341.55609273200054,-336.9191900000005,4.636902731999999,0.0,0.0,3.2589541489973577,3.2477522312976985,1.3779485830026417,1.3891505007023008,0.0034372737962899925,0.26871118848668546,5.1279910998976455,1.0,59.82470419248053,1969.9220350592277,0.016505875423906163,0.021287648509535732,431.74331724792864,214.5832323463693,0.3717481933055709,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_upper_right,bend,right_leg|upper_leg,3228.0,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,-336.91849,336.91849,4.637659978,4.637659978,-341.556149978,341.556149978,-336.91849,4.637659978,0.0,0.0,3.2595949963079542,3.2478754616787238,1.378064981692046,1.3897845163212765,0.003595395944129514,0.26870843477836676,5.128476829648786,1.0,59.82429505512192,1969.9221215680363,0.016505790478817912,0.021287648509535732,431.7432018566942,214.58334344351212,0.37174797333517884,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,corner_upper_right,bend,right_leg|upper_leg,3229.0,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,-336.91424000000006,336.91424000000006,4.642060294999999,4.642060294999999,-341.5563002950001,341.5563002950001,-336.91424000000006,4.642060294999999,0.0,0.0,3.260038226130924,3.2479259019062328,1.3820220688690754,1.3941343930937666,0.0037153933127546043,0.2687048098572006,5.143272536146754,1.0,59.82369201639057,1969.9222896017109,0.016505678362953295,0.021287648509535732,431.74297772214106,214.58358212657984,0.3717475510150294,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning.
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,3226.0,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,4811.681955,4811.681955,-2.3322783000000005,2.3322783000000005,4814.0142333,4814.0142333,4811.681955,2.3322783000000005,0.0,0.0,3.5569414074931287,4.299785236859259,-1.2246631074931282,-1.9675069368592588,0.20884342592802904,0.1684553738350622,-7.269955713566127,1.0,56.59652059165288,1966.222992185586,0.013072099265608459,0.023686226653951963,436.67734802509517,4880.177362443203,0.013743858230732214,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,"proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning,negative_minor_residual."
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,1,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,3227.0,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,4811.682897,4811.682897,-2.331847699999999,2.331847699999999,4814.0147447,4814.0147447,4811.682897,2.331847699999999,0.0,0.0,3.5569430989977158,4.299792798846922,-1.2250953989977167,-1.967945098846923,0.20884497704181107,0.16845649880105265,-7.272473354943439,1.0,56.596472008456324,1966.2232121242835,0.013072142175332428,0.023686226653951963,436.6770546561511,4880.177886311162,0.013743859360631312,defended_patch_endpoint_prgh_local_boundary_reference,adjacent_major_span_local_boundary_gradients,yes,"proxy_row_warning; profile correction not yet sampled; wall reference inferred from adjacent major-span mean gradients. warning_sources=raw_feature_warning,negative_minor_residual."
